id,t
84,วะอิซ อะค็อซนา มีษาเกฺาะกุม ลา ตัสฟิกูนะ ดิมาอะกุม วะลา ตุคริญูนะ อันฟุสะกุม มิน ดิยาริกุม ษุมมะ อักฺร็อรตุม วะอันตุม ตัชฮะดูน
85,ษุมมะ อันตุม ฮาอุลาอิ ตักฺตุลูนะ อันฟุสะกุม วะตุคริญูนะ ฟะรีกฺ็อม มินกุม มิน ดิยาริฮิม ตะซฺอฮะรูนะ อฺะลัยฮิม บิลอิษมิ วัลอฺุดวานิ วะอี ยะอ์ตูกุม อุสารอ ตุฟาดูฮุม วะฮุวะ มุฮัรเราะมุน อฺะลัยกุม อิครอญุฮุม  ^  อะฟะตุอ์มินูนะ บิบะอฺ์ฎิล กิตาบิ วะตักฟุรูนะ บิบะอฺ์ฎ์  ^  ฟะมา ญะซาอุ มัย ยัฟอฺะลุ ซาลิกะ มินกุม อิลลา คิซยุน ฟิล ฮะยาติด ดุนยา  ^  วะเยามัล กฺิยามะติ ยุร็อดดูนะ อิลา อะชัดดิล อฺะซาบ  ^  วะมัล ลอฮุ บิฆอฟิลิน อฺัมมา ตะอฺ์มะลูน
86,อุลาอิกัล ละซีนัช ตะเราะวุล ฮะยาตัด ดุนยา บิลอาคิเราะฮ์  ^  ฟะลา ยุค็อฟฟะฟุ อฺันฮุมุล อฺะซาบุ วะลา ฮุม ยุนเศาะรูน
87,วะละกฺ็อด อาตัยนา มูสัล กิตาบะ วะกฺ็อฟฟัยนา มิม บะอฺ์ดิฮี บิรรุสุล  ^  วะอาตัยนา อฺีสับ นะ มัรยะมัล บัยยินาติ วะอัยยัดนาฮุ บิรูฮิล กฺุดุส  ^  อะฟะกุลละมา ญาอะกุม เราะสูลุม บิมา ลา ตะฮ์วา อันฟุสุกุมุส ตักบัรตุม ฟะฟะรีกฺ็อน กัซซับตุม วะฟะรีกฺ็อน ตักฺตุลูน
88,วะกฺอลู กฺุลูบุนา ฆุลฟ์  ^  บัล ละอฺะนะฮุมุล ลอฮุ บิกุฟริฮิม ฟะเกฺาะลีลัม มา ยุอ์มินูน
89,วะลัมมา ญาอะฮุม กิตาบุม มิน อฺินดิล ลาฮิ มุศ็อดดิกฺุล ลิมา มะอฺะฮุม วะกานู มิน กฺ็อบลุ ยัสตัฟติฮูนะ อฺะลัล ละซีนะ กะฟะรู ฟะลัมมา ญาอะฮุม มา อฺะเราะฟู กะฟะรู บิฮ์  ^  ฟะละอฺ์นะตุล ลอฮิ อฺะลัล กาฟิรีน
90,บิอ์สะมัช ตะเรอ์า บิฮี อันฟุสะฮุม อัย ยักฟุรู บิมา อันซะลัล ลอฮุ บัฆยัน อัย ยุนัซซิลัล ลอฮุ มิน ฟัฎลิฮี อฺะลา มัย ยะชาอุ มิน อฺิบาดิฮ์  ^  ฟะบาอู บิเฆาะเฎาะบิน อฺะลา เฆาะฎ็อบ  ^  วะลิลกาฟิรีนะ อฺะซาบุม มุฮีน
91,วะอิซา กฺีละ ละฮุม อามินู บิมา อันซะลัล ลอฮุ กฺอลู นุอ์มินุ บิมา อุนซิละ อฺะลัยนา วะยักฟุรูนะ บิมา วะรออะฮู วะฮุวัล ฮักฺกฺุ มุศ็อดดิกฺ็อล ลิมา มะอฺะฮุม  ^  กฺุล ฟะลิมะ ตักฺตุลูนะ อัมบิยาอัล ลอฮิ มิน กฺ็อบลุ อิน กุนตุม มุอ์มินีน
92,วะละกฺ็อด ญาอะกุม มูสา บิลบัยยินาติ ษุมมัต ตะค็อซตุมุล อฺิจญ์ละ มิม บะอฺ์ดิฮี วะอันตุม ซฺอลิมูน
93,วะอิซ อะค็อซนา มีษาเกฺาะกุม วะเราะฟะอฺ์นา เฟาเกฺาะกุมุฏ ฏูเราะ คุซู มา อาตัยนากุม บิกฺูว์วะติว วัสมะอฺู  ^  กฺอลู สะมิอฺ์นา วะอฺะศ็อยนา วะอุชริบู ฟี กฺุลูบิฮิมุล อฺิจญ์ละ บิกุฟริฮิม  ^  กฺุล บิอ์สะมา ยะอ์มุรุกุม บิฮี อีมานุกุม อิน กุนตุม มุอ์มินีน
94,กฺุล อิน กานัต ละกุมุด ดารุล อาคิเราะตุ อฺินดัล ลอฮิ คอลิเศาะตัม มิน ดูนิน นาสิ ฟะตะมันนะวุล เมาตะ อิน กุนตุม ศอดิกฺีน
95,วะลัย ยะตะมันเนาฮุ อะบะดัม บิมา กฺ็อดดะมัต อัยดีฮิม  ^  วัลลอฮุ อฺะลีมุม บิซฺซฺอลิมีน
96,วะละตะญิดันนะฮุม อะห์เราะศ็อน นาสิ อฺะลา ฮะยาติว วะมินัล ละซีนะ อัชเราะกู  ^  ยะวัดดุ อะฮะดุฮุม เลา ยุอฺัมมะรุ อัลฟะ สะนะติว วะมา ฮุวะ บิมุซะห์ซิฮิฮี มินัล อฺะซาบิ อัย ยุอฺัมมัร  ^  วัลลอฮุ บะศีรุม บิมา ยะอฺ์มะลูน
97,กฺุล มัน กานะ อฺะดูว์วัล ลิญิบรีละ ฟะอินนะฮู นัซซะละฮู อฺะลา กฺ็อลบิกะ บิอิซนิล ลาฮิ มุศ็อดดิกฺ็อล ลิมา บัยนะ ยะดัยฮิ วะฮุเดา วะบุชรอ ลิลมุอ์มินีน
